|Content|Sentiment
272|Que más quisiera estar allá y abrazarte! Qué feo que el amor de mi vida se haya accidentado y yo por acá|N
273|Estaba contando que mi mamá tiene como 9 grupos de WA y yo sólo tengo el de mi salón que está silenciado por un año|N
274|@EduardoRamos95R yumi  te amo, estoy viendo la serie y tu?  también te extraño mañana te veo?|P
275|Madurar es mas divertido contigo|P
276|La música de U2 me deprime sobretodo la de Stay (Far Away, So Close!) maldita sea para que los puse|N
277|@lili_blend ahora te entiendo, roji! Hoy que salí sola me di cuenta que no dejé de morderme los labios todo el tiempo de nervios y miedo|N
278|Durmiendo tan rico y sólo me hablan para chingar.... Y dicen q yo soy el q tiene una vida de mierda y bla bla bla|N
279|@IbanezXaro jajaja ya ves lo que ocasiona tu ausencia prolongada, mi cuate no me habla y mi sobrina me desconoce|N
280|@LizHeidern Hace streams buenos, a veces está muy vacío su chat, pero se pone bueno el ambiente con @L337LAG.|P
281|El reboot de Jumanji puede romper mi corazón x2. Porque puede ser horrible y además pueden arruinar la imagen que tengo de The Rock|N
282|Estaba pensando en todas las cosas divertidas que quiero hacer este semestre y luego me acordé de lo que metí y pues no va a pasar|N
283|Hasta me das risa @realDonaldTrump, por que el único afectado seras tu y tu país y ante tus propios ojos veras su destrucción total.|N
284|@Yo_Soy_B es que aquí no hay así que diga edificios y lugares históricos y los que hay son como 3 y ya no esta chido por eso lo digo.|N
285|Tenia la idea de comprar un carro este año, pero ahora nevermind, me tendre que traer a petunia(mi bici) a TJ|N
286|Lo más triste es que cuando regrese a clases no voy a poder darme el lujo de ir a mi casa cada fin de semana|N
287|Que bueno que no soy mamá, sería la peor de todas, les daría puro jugo verde y Macaroon and cheese feo|N
288|@FridaSante 2 cosas 1 mal que no me sigues 2 mandale un saludo a azul si? (el amor de mi vida )|N
289|@juanchogerk9 lo peor es que mucha gente vive de vender juguetes y por esto este año les irá mal (día de reyes) todo el centro esta solo|N
290|Lo bueno de crecer es que cosas que antes causaban un efecto emocional en mí, ahorita me vale madreeee #QueBonitoEsLoBonito|P
291|Mi tío me contó que iba en el metro bus y que un cabron dijo por teléfono que se hubiera agarrado la Pantalla en lugar de la licuadora|N
292|Me acorde cuando era niño y me trajeron un balón y eso hizo que amara algo y hasta ahora me apasiona el fútbol|P
293|¿Por qué dicen que ando en modo mamona? ¿qué no saben que soy la persona más aburrida para platicar? Les have falta tratarme más|N
294|es bien raro no estar en la escuela a esta hora :c la neta sí extraño eso y apenas van dos días de clases jajajaja|N
295|#fiesta17millones @yuyacst HERMOSA, MIL FELICIDADES, esta familia crece y creceP NO TE GUSTÓ MI DIBUJITO QUE TE HICE?|P
296|Mañana va a haber muchos niñitos con una primer patineta. Si ven a uno, apoyen y ayudenlo. Estará frente a ustedes un nuevo skateboard.|P
297|Lo pendejo se mide en comparación del número de veces que te encabronas por un twiit que ni siquiera era dirigido a ti|N
298|Queridos reyes quiero: 1. Voluntad para dejar de tragar... Y ya con eso toda mi vida se resuelve, ah sí bueno y un dragón|N
299|Hoy le pedí a Dios una señal realmente obvia, para poder tomar una importante decisión, y mas clara no pudo estar. Gracias #Totales|P
300|@chelita19_esme hahaha te la curas? con el que sea lo chido es ir Posiblemente contra Tigres vaya sho :v|P
301|Extraño a Super Junior M #TeamSuperJunior #SOOMPIAWARDS|N
302|Cálmala pinche Jesús, si me quiero morir y todo pero no de esta forma tan culera, que me atropelle un carro mejor.|N
303|Que triste es no tenerte|N
304|De Las princesas Ana&Mía a Mórbida mal pedo, qué tan gorda soy si me encontré boronitas en mi papada?|N
305|Brillas y brillas tan lindo|P
306|Hey! @ifCristian espero tengas un muy bonito día, H! Te deseo lo mejor siempre Sé feliz ️ y felicidades, una vez más.|P
307|Como te tardas en contestar|N
308|@alexMay_Be algo similar me ha pasado|NONE
309|Al despedirnos dijo: Have a nice day, y yo le conteste igual, y le dije ay que pendeja, jajaja ay gud bai mai lob.|P
310|Al rato rosca de reyes Ya se que no es hoy cuando se parte, pero s mi suegro le gusta hacer las cosas en familia|P
311|Tengo hambre,pero si pido cena el chavo de la moto se va a mojar y seria mal pedo|P
312|Si no vivo al norte de la ciudad, tengo un iPhone, auto y dinero no soy cool?|N
313|Hay días en las que me pongo muy triste, pero no lo demuestro aparte de que a nadie le importa pues a nadie le importa|N
314|Chavos no quiero ser pesimista pero siento que el Kit no es pa'mi, ease qué no voy a ganar|N
315|Nunca van a encontrar a una amiga como yo,que guarde hasta el mínimo papelito de la secundaria que decía: Hola!Eres súper! Nunca cambies|P
316|@ladelbosque29 acude al próximo llamado que hagamos aqui, muy sencillo. Con guantes, zapato cerrado cómodo y si tienes una pick-up mejor!|NONE
317|@YazarethPalomo te extraño tanto mi amor|P
318|Y Maldita sea, me convertí en quien menos queria ser. En la peor versión de mi, cuestión de cambio para un 2017 lleno de positivismo...|N
319|Ya no me burlare cuando les pasó algo a mis amigos, por qué luego me sucede algo parecido y ya no me es gracioso|N
320|@karlacg_ ayñ, si eso pasa, uno de mis hermanos era super rubio y pues ya no jaja igual está cute tu cabello!|P
321|Histerica x todo lo que no he actualizado en redes.Quiero tiempo ó 1 comunity manager gratis xq yo como JuanGa y el pais no tengo dinero|N
322|@Horantheworld20 claro que se puede corregir|P
323|Pero llegar al hogar me da inmediata alegría en el corazón. Y así es como mis días cierran bonito desde hace un tiempo.|P
324|Ya viste lo bien que nos divertimos el uno sin el otro. Después de todo nadie es indispensable.|P
325|Por que no hacen perfumes de ropa nueva? Es el olor mas hermoso, consumista y de cierto modo capitalista del mundo|N
326|@pablocampos98 Andas súper desaparecido de aquí pero se que te la estás pasando súper bonito en tu viaje, y eso me hace muy feliz|P
327|Extraño que mayito diga babosa (o) Extraño la primera media hora de cotorreo Extraño todo el desmadre de antes jaja|N
328|@paobarquet que coraje saber que tu y tus compañeros fueron víctimas de gente malandrina por otro lado me da gusto saber que estás bien|N
329|Siii te traje un tecuerdo @La_Joyita2 pero me extraviaron mi mochila debajo del autobús y pues ahi se perdió Es neta. Hasta mi cel fue.|N
330|@bettocantu Los juegos de Booktube me dejaron con muchos libros abiertos y quería cerrarlos antes de leer este Creo que si la hago...|NEU
331|De la nada me empezó a seguir @Chilaquiloteca y me enteré que existe ese servicio... porque a veces también me pasan cosas buenas|N
332|Días!!! Si confías en tu mente, tendrás que tomar decisiones toda tu vida. Si confías en tu corazón, será tu última decisión.. Besitos|NEU
333|Ya me da miedo dormir con alguien, hablo sola y que tal si digo cosas que no debo|N
334|@PMovimiento Acuérdense que a lo Hecho en México de mexicano sólo le queda el sudor la tierra y el aire casi todo lo demás es importado|N
335|Que decepción que gente que lo es todo te oculte cosas. ¿Tan difícil es decir la verdad?|N
336|@RuizJanely eres un ángel caído del cielo, fui a buscar de casualidad si estaban en las otras cocinas y no están mis cubiertos|N
337|Y por todos lados hablan de los bloqueos, de ENP, de Trump y pinches es muy deprimente|N
338|¿Porqué las personas no captan la mega no indirecta de enviar flores? Mi escritorio se sigue viendo sin vida jajaja|N
339|@Kresnik02 it's never too late, nunca lo tuve en 64, era muy pobre y la verdad ahorita no lo he buscado así que lo comprare digital|P
340|Escribí un texto bien interesante acerca de la violencia en el noviazgo y de cómo salir de las relaciones tóxicas. Luego lo posteo amigos|P
341|Me lleva la tostada con el internet de @izzi_mx. Deje a mis amigos en ARK, con un T-Rex y un Oso.|N
342|Lo triste de este trimestre: salgo diario hasta las diez y no estaré con todo el crew.|N
343| Que te contesten con un   ¿Qué demonios fue todo esto? jajaja   a un mensaje bonito, sí te mata un poquito. |NEU
344|@SirArminDice voy a leer sobre ello Por cierto, no estoy en contra de la propiedad privada, por errores me refería al invididualosmo..|N
345|4:18 AM. Que gran dilema. ¿Despertar a mamá para que me baje a abrirme o dejar que siga durmiendo? Pd. Venga saliendo del trabajo|NEU
346|Cuando me duermo muy tarde planeando proyectos que me apasionan, es un completo goce, inspiracion a la calma de la noche|P
347|Not Myself Tonight era hermosa pero el video rip off de Bad Romance arruinó todo para mi Queen X|NONE
348|7 horas ya desde que salimos de Mendoza y seguimos en Puebla varados... Weeee, mi pobre perrito es demasiado para él|N
349|Lo siento mucho Perder un abuelo es uno de los dolores mas hondos posibles. Mucha fuerza para ti. @UrielCastillo93|N
350|No puedo creer que me haya propuesto dejar de fumar un mes y ya casi lo cumpla|P
351|@tuamigatuitera pues ya ni nos hablas y si iré, iré como el 20 o algo así de enero!|NONE
352|@deba12334 por qué siempre en las finales los hacen los domingos y todos al siguiente día trabajan, van a la escuela y no se pueden|N
353|Wooooow que curativo es esto!!!! Me hace parecer menos perra y un poco mas agradable Me gusta|P
354|@soyalannavarro me pregunto: ¿habrás leído mi tweet y te sorprendiste por que ese es mi máximo nivel creativo? Me temo que sí.|N
355|@elciempies para nada ella ama México y siempre quiere venir. Por eso vino gratis a tajin. Desde su álbum pasado esta que muere por venir|P
356|@Tribuna_I Apenas inició el torneo y ya están diciendo si YA VA LA BUENA para @Chivas Hay equipos mejores que el Rebaño|NEU
357|@konemak Hay películas que por acuerdos de sus distribuidoras, es de la única manera en pueden estar dentro del catálogo|NONE
358|@lizpedroza Hermosa estos días tengo un arañas alacranes ratas y murciélagos en mi carta jajajaja Es impresionante la química del cerebro|N
359|@ContactoCitibmx en la mañana habían retenido la compra en linea porque pensaban que era fraude con la tarjeta, pero ya lo resolvieron.|P
360|@NekoJitaBlog Yo por un bolillo con mayonesa, huevo, frijoles y mucho chile... Ahhhh... es un antojo muy malo...lo sé...|N
361|@nahimachoura que te pareció el tercer uniforme de nuestras aguilas? A mi no me gustó pero se ve mejor que el de local...chale..|N
362|@elavelden Acá en Ecuador aún falta para el final de la telenovela, no me pierdo ningún capítulo. Un abrazo y excelente semana|P
363|#BuenosDias mundo Twittero ya empezó la segunda semana del año y estoy mas que listo para vivir un día mas|P
364|@FidelZevi esta bien, no insistas|NEU
365|@Cinemex ¡Hola! Oigan reponganos las entradas de ayer con unas nuevas, por lo ocurrido ayer en Cinemex Portal Vallejo, por favor.|N
366|@ErickValdes_ JAJAJAJAJAJA trague puro brócoli y coliflor con pollo ahorita para echarme las tostadas, me las merezco|P
367|@qtf Yo no opino lo mismo... escribe muy similar a mi hijo de 9 años... ya tiene firma!!|NEU
368|@MFollowill muchas gracias Mark, si ya no puedo esperar , @swish41 y su tiro perfecto gracias por venir a México 🇲🇽 #MFFL|P
369|Para qué hablan de clandestino|NONE
370|Ayer me robaron descaradamente, jamás acompañes a tu mamá al centro comercial con tu tarjeta de la beca|N
371|Que feo ver del otro lado de mi lugar de trabajo que están comiendo cheetos y yo acá valiendo verga|N
372|Lo bueno de ser un sin amigos es que puedo llegar a la hora que quiera a los lugares que quiero visitar.|NEU
373|Recorrí toda la ciudad en un dia con mi mejor amigo, que trip|P
374|Es normal que después de todo un fin con mi novio ahora lo esté extrañando?... ._. ya traiganmelo|N
375|@PiojitoPersa aguante los fritos con mateeeees linda!!! (Quiero fritos ahora ahre) encima estoy tomando mates ahre|P
376|¿Alguien tiene algún pdf donde se describan las etapas del desarrollo humano? Sobre todo la de la senectud. POR FAAAA.|NONE
377|Cada que hablo contigo mi corazón se pone feliz pero eso no se nota a través de una pantalla|P
378|Ya tengo mi principal propósito de este año|P
379|Regla básica para hacer una fiesta de cumpleaños... TENER AMIGOS, no sé a quién invitar|N
380|@crystinahotwife @CyDiosas Se ve hermosa! Me dan ganas de comerme todo eso y con este frío, de estar adentro|P
381|@VivaAerobus Hola, ¿Se puede hacer web-checkin e imprimir el pase de abordar si viajo en viva light? La página dice que no...|N
382|Ya me está doliendo la cabeza de estar todo el día acostada. Por qué soy así??|N
383|   Elle   es increíble, pero mi raíz latina pedía a gritos   Neruda   #GoldenGlobes |NONE
384|Extraño a mis comprañeros roberto, osvaldo, julio y leo eran increibles al igual que mis super jefes!|P
385|Yo solo quiero adelantar mi vuelo a Chicago|NONE
386|Hola @raramo74! vamos a estar al pendiente de esa ruta y en caso de que encontremos algo a buen precio lo publicamos, Saludos!|P
387|Es triste quitar todas las cosas de Navidad|N
388|Cuando piensas que las cosas van a toda madre y la cagan la vida es un riesgo carnal!|N
389|@EverCufl Ay que grosero eres conmigo|N
390|@ana_sofmt oye perame que si buzzfeed es pendejo entonces el amor de mi vida no es el amor de mi vida y eso sería triste|N
391|@luismartiinez28 yo estoy en primera fila|NONE
392|Siempre el más guapo Ay|P
393|Ya sé, tengo que leer a Mishima pero se me atravesó el estúpido y sensual Joyce con Dublineses y tenía que estrenar mis marcadores.|P
394|por que no nací con las cejas pobladas|N
395|Odio tener una voz horrible y que a la vez ame cantar, no es justo ¿por que la vida me trata tan mal?|N
396|@josciv por eso es importante escucharlo|P
397|@aimeraus @GLaveaga @debatelibros No, no sabía que existía, lo leeré ya acabaste el primero?|NONE
398|Hoy es cumpleaños el maestro Bowie, un capricornio en todo sentido, que en paz descanse. Hay nuevo EP y sonó su legado hoy en carretera|P
399|Que rica siestesita me aventé hasta pensé que ya era de mañana porque me levanto la alarma|P
400|Paseito... Laika cumple en pocos días 5 años... 5 la condenada !!!!! #ILoveDogs #ThePack…|P
401|Amigos, me llevo el premio a la ansiedad. Parece que me bebí el reino del café ando mal|N
402|me sorprende la homofobia y sus manifestaciones inesperadas... lo digo por mi|N
403|Ojalá me dijeran que estoy bonita tanto como se lo dicen a sergio quembidia pero esque esta hermoso unu|P
404|Mi lechuza tan retrasada por la distancia y ahora con el muro se va a estrellar con todo y mi carta a Hogwarts|N
405|@Soul_Vedder que bueno que mi primer boda del año es en abril jajajajaj  al menos será la mitad de como le veo ahora|N
406|@hlahumberto pos' se ve mal se traba y está grabada del cine #Shame.|N
